Scene,Scene ID,H_00,H_01,H_02,H_10,H_11,H_12,H_20,H_21,H_22
edu_area,DSC_8314.NEF,1.0007591269886214,-0.0007394985616779973,-4.379444536006784,-0.00014836151616836183,1.0003804733645234,-0.7046559128368435,2.417457805346983e-08,-5.133684986522292e-07,1.0
edu_area,DSC_8315.NEF,1.001077741219869,-0.0004165024885755508,-4.7361740757123245,5.699626029133977e-06,1.000165238158632,-0.7155291259374973,8.41559482793656e-08,-4.659814732782935e-07,1.0
edu_area,DSC_8316.NEF,1.0016043075615977,0.00014302141549624043,-5.4337084320011995,9.714786310830283e-05,1.001282244962486,-1.073872502427019,-1.410125522758372e-07,3.3575387597123064e-07,0.9999999999999999
edu_area,DSC_8317.NEF,1.0007160521142253,-0.001760183196559857,-3.558732069337837,0.00042280820985504436,0.998641660404916,-0.06330889946484645,2.767573155600144e-07,-1.1838161972605905e-06,1.0
edu_area,DSC_8318.NEF,1.0012073405677835,-0.00012291237101977033,-4.739345681972189,-0.0001544494678936517,1.001158271978232,-0.8759737420928504,-3.782722983387752e-07,5.759668743800866e-07,1.0
edu_area,DSC_8319.NEF,1.0018566513337483,0.003346559010225844,-7.281063786544698,-0.0006701936722304454,1.0046655413645198,-2.2279851366055525,-1.0522974685334527e-06,2.796925877213967e-06,1.0
edu_area,DSC_8320.NEF,1.0013563469980522,-0.00018961310931690158,-5.180648135173092,-3.025755106206201e-05,1.0009658361623974,-1.122568409210524,8.16762986224861e-08,-2.88145327943593e-07,1.0
edu_area,DSC_8321.NEF,1.0013509019941265,0.0006067650944860672,-5.511756798799281,-1.1192661163886447e-05,1.001566467635635,-1.2524773948302017,-2.3139026806270082e-07,5.01159823942869e-07,1.0
edu_area,DSC_8322.NEF,1.0015034057809276,-0.0023414114189917994,-4.284753822594482,0.0004383814917121409,0.999233808043442,-0.22141282342246993,3.358627654223822e-07,-1.1508996255608824e-06,1.0
edu_area,DSC_8324.NEF,1.0015425064238992,-0.0003548111103162631,-5.510646293256723,0.00017107662363211997,1.0010333206492446,-0.9227763667614711,5.206596595502415e-08,-1.8985998584213708e-07,0.9999999999999999
edu_area,DSC_8348.NEF,1.0013712028333743,-0.00020980962331627076,-5.137917734576647,-0.0001568909779224893,1.000987488777486,-0.981903384771359,4.423735612922323e-08,-1.544765969730811e-07,1.0
edu_area,DSC_8349.NEF,0.9992806516635019,-0.0044565135627626625,-1.1466298117873508,0.00022800447245799817,0.9955306465171097,1.686944327381087,5.143396947504153e-07,-2.8999393303255106e-06,1.0
edu_area,DSC_8350.NEF,1.0013059634456296,-0.0006469635213790685,-4.9186966349929016,-0.00013333521986041755,1.0007505210905003,-0.8132200097502237,5.1588549823318207e-08,-3.1179445709376844e-07,1.0
foodcourt_mcnz,DSC_1400.NEF,0.9534415786504462,-0.06990206514705415,387.2401860618086,0.01285163252087013,0.9746446648206893,-268.5644494497323,-6.9941083375120794e-06,-1.747518506953823e-05,1.0
foodcourt_mcnz,DSC_1401.NEF,0.9128144356313708,-0.11553910252011469,465.5349520677971,0.007160545948504368,0.951920993986113,-253.69321407714344,-1.1483663969428194e-05,-3.295255380020355e-05,0.9999999999999999
foodcourt_mcnz,DSC_1402.NEF,0.9703944528030672,-0.1461418714364603,390.2776837029703,0.013745449877764895,0.9612293653604812,-270.32542367817683,-1.8929288644698212e-06,-4.1363700789713576e-05,1.0
foodcourt_mcnz,DSC_1403.NEF,0.9648817240650427,-0.04584890075448107,366.51514015044006,0.012977300613813143,0.9804217063362146,-277.1943544821768,-6.401723641431337e-06,-8.901534505127152e-06,1.0
foodcourt_mcnz,DSC_1404.NEF,0.8911996832884511,-0.1486478470592337,505.6235598386683,0.007785772118236651,0.9254987377196513,-244.79880363268862,-1.3317513863574574e-05,-4.536204131622665e-05,1.0
foodcourt_mcnz,DSC_1405.NEF,0.9098422620150872,-0.1261989294370522,472.0147441957135,0.00826354663953833,0.9424090189766086,-250.97646414499374,-1.1543244103686138e-05,-3.6523878205274875e-05,1.0
foodcourt_mcnz,DSC_1406.NEF,0.964571531660808,-0.05287290260562192,368.44815347674887,0.011277223919706132,0.9851872185799445,-274.1606082314038,-5.939267544584825e-06,-1.2225091330821368e-05,1.0
foodcourt_mcnz,DSC_1407.NEF,0.9745249282753882,0.022898159383616137,329.2661066579403,0.012487939619464143,1.001535473614268,-282.2626469621958,-7.3576015561959405e-06,1.2969873022083113e-05,1.0
foodcourt_mcnz,DSC_1408.NEF,0.8768268571539055,-0.12742615039532526,513.4597203635391,0.0014360190223797488,0.9285372397662456,-230.20603219591578,-1.744766840342539e-05,-3.7134626022291515e-05,1.0
foodcourt_mcnz,DSC_1409.NEF,0.8450329487618975,-0.2400693736570319,600.544502188064,-0.0021828427699240867,0.9090074057449767,-217.01819131274559,-1.7037499923396963e-05,-7.56062331234786e-05,1.0
foodcourt_mcnz,DSC_1410.NEF,0.9651023273980784,-0.11666726394849102,388.11751500277967,0.013519625706998474,0.966182098648047,-272.93731973168354,-2.9267502322421197e-06,-3.635766071637108e-05,1.0
foodcourt_mcnz,DSC_1411.NEF,0.9307507587008387,-0.1446750002191402,445.6614453564314,0.011661658867421827,0.9388953168663342,-255.95559552944417,-7.024520923532355e-06,-4.602702636195643e-05,1.0
foodcourt_mcnz,DSC_1412.NEF,0.9114598521169083,-0.13137346771768332,468.80313656436914,0.007100228302407939,0.9403272057532445,-246.52178692985711,-1.1036594880259536e-05,-3.980960814288341e-05,0.9999999999999999
foodcourt_mcnz,DSC_1413.NEF,0.9922775339702585,0.028877821266838286,304.4917945286845,0.013363731044533037,1.0113976190033824,-289.10045699473653,-4.9472191515606794e-06,1.514907915269016e-05,1.0
foodcourt_mcnz,DSC_1414.NEF,0.9346794768486765,-0.16460216709619063,448.9952097245076,0.005948570916462397,0.9744307359594567,-263.35822771831437,-5.608686484733377e-06,-5.251631716992984e-05,1.0
foodcourt_mcnz,DSC_1415.NEF,0.8677360214344707,-0.1616174705389771,544.2993245713949,0.006114402462235597,0.910831013347648,-233.75812234889437,-1.6640786330341464e-05,-4.8922378738017324e-05,1.0
foodcourt_mcnz,DSC_1416.NEF,1.0570994681388117,-0.005164365823648004,230.86310784476646,0.0159326595343574,1.0396640318051003,-304.06155127665045,7.821402446297616e-06,3.3177547268359793e-06,1.0
foodcourt_mcnz,DSC_1417.NEF,0.9004049528695071,-0.12156830508521048,484.1678447209842,0.00600250187238974,0.945475898310725,-248.09167558874574,-1.3231438979635736e-05,-3.4381652958874634e-05,1.0
foodcourt_mcnz,DSC_1418.NEF,0.9619447066179365,0.016001861229690464,350.6759962248292,0.011964882076012257,0.9929226460805518,-278.2336078806543,-8.956482827300253e-06,1.0516576705364352e-05,1.0
foodcourt_mcnz,DSC_1419.NEF,0.9855385507075457,0.03989676769520818,307.47865518869804,0.012105137036146515,1.0092879534576502,-285.1942357397402,-6.255808053277617e-06,1.783791062429034e-05,1.0
hallway,DSC_7027.NEF,0.9143080048432348,0.004410024456292902,-150.39883549845942,-0.021676062725333328,0.969678472742846,56.41300884738022,-1.4794173905056912e-05,5.294763352898577e-06,0.9999999999999999
hallway,DSC_7028.NEF,0.7813571713071333,-0.006756406134838455,88.58290029425896,-0.062826776882084,0.8832920296499295,216.9674879464683,-3.466331128366439e-05,1.0106010822395882e-06,1.0
hallway,DSC_7029.NEF,0.9493605905891292,0.0023014026913716506,-206.3929270240411,-0.010513671962986025,0.9883208815634644,17.842031755352806,-8.968522991398421e-06,4.775642519625692e-06,1.0
hallway,DSC_7035.NEF,0.8268087009590802,-0.0061976517128393,9.928103373035635,-0.04556442234266076,0.910942438534412,150.83774839099377,-2.7754246716501753e-05,1.3311230294922194e-06,1.0
hallway,DSC_7036.NEF,0.9825564430366005,0.009243810110321046,-267.55228599658415,-0.0010143317077975634,1.0134875785541946,-22.048021118410166,-3.8888204192699685e-06,6.672256215924795e-06,1.0
hallway,DSC_7037.NEF,1.000180483204466,0.014040439661480072,-300.3740342331696,0.004822349802876972,1.0291291516406111,-48.789380923081154,-1.5512150735959351e-06,8.680176254858985e-06,1.0
hallway,DSC_7038.NEF,0.9534396162083604,0.019814859011953248,-230.76852668926668,-0.01320682124580935,1.0087548951452712,2.3776475260757026,-1.0121077761754233e-05,1.0564838991737879e-05,1.0
hallway,DSC_7039.NEF,0.7457192329225609,-0.014031934277228075,161.6959542862223,-0.0698259922068061,0.858448198911387,248.52766176673188,-3.9273734157790816e-05,-1.5097840027943015e-06,1.0
hallway,DSC_7040.NEF,0.9690226164980817,0.01947564252960107,-254.1068503160332,-0.00708125896314249,1.0173759284140138,-17.106318479332902,-7.004766274462954e-06,1.0009522999253413e-05,0.9999999999999999
hallway,DSC_7041.NEF,0.9138924784631477,0.035302075907886095,-179.79344634624155,-0.02942793521112439,1.0047722665937535,33.279035005743786,-1.7227854286242745e-05,1.487441316572614e-05,1.0
hallway,DSC_7042.NEF,1.0076205583137496,0.009181508320286174,-317.1564968031355,0.005254103597644318,1.0272107901909782,-46.440057314261516,-5.725117688488051e-07,7.2682038618666965e-06,1.0
hallway,DSC_7043.NEF,0.9178198402482647,0.0263709618186477,-183.51834026952477,-0.02660943312198065,0.9956428670107395,35.94659039665503,-1.687665776607039e-05,1.268806310730804e-05,1.0
hallway,DSC_7044.NEF,0.9529841893560805,0.03199816794827029,-249.3109134788795,-0.017018626162486557,1.0216730618256937,-6.666157751188678,-1.1787129507639751e-05,1.474617811251032e-05,1.0
hallway,DSC_7045.NEF,0.928497073302756,0.02835059824258774,-207.59828540856338,-0.023211554720330912,1.0033904105162774,23.577570566599064,-1.5013659011704433e-05,1.3205007305037366e-05,0.9999999999999999
hallway,DSC_7046.NEF,0.9470326922895757,0.006039905061018862,-216.12590012706775,-0.013453949472893825,0.9907962927684758,22.347162348922097,-9.621873512450748e-06,5.806915041256237e-06,0.9999999999999999
hallway,DSC_7051.NEF,0.9828779883575166,0.0137088981181665,-292.6286427108256,-0.0022925323335983645,1.017452749006519,-24.225963914768734,-4.331225508460743e-06,8.244204548865987e-06,1.0
hallway,DSC_7052.NEF,0.9014815706639864,0.0058098387051255685,-147.1485199672968,-0.02601900301189738,0.9644871054952323,66.29075443230235,-1.7086411102855986e-05,5.83189425256349e-06,0.9999999999999999
hallway,DSC_7055.NEF,1.1099878730668291,-0.024785992782390756,-474.89682316018127,0.05366554952171869,1.0438623050012015,-141.096570436314,2.204307206692794e-05,-4.514283493887456e-06,1.0
hallway,DSC_7056.NEF,0.49539886216256934,0.17075988733686873,382.7149307418468,-0.17487096967081558,0.9190490277484461,338.66131851849644,-9.531121452012998e-05,5.7610818931354776e-05,1.0
hallway,DSC_7057.NEF,0.8232933263545176,0.024651815214088043,-49.968179530369966,-0.05336422345141984,0.9390363671603222,137.38334477568915,-3.0873247817229154e-05,1.1038219750528931e-05,0.9999999999999999
image_theater,DSC_9703.NEF,1.0001479523857046,4.009012662546934e-05,0.10273259882592684,1.6596090597601e-05,0.9997781290291532,-0.17224133017269688,3.164631661071407e-08,-5.233179427511969e-08,1.0
image_theater,DSC_9704.NEF,0.9999595482431555,2.4321914233838248e-05,0.2327919166276122,-4.8462577408370416e-05,0.9997107696052207,0.06212908324639638,4.0871021223238295e-09,-8.165736203867372e-08,1.0
image_theater,DSC_9705.NEF,0.9997398123523953,-0.00048288496690164723,1.1794192918217368,0.0001484703053315181,0.9995204696853853,-0.8382989462384022,-3.828766296911236e-08,-2.0331581530074612e-07,1.0
image_theater,DSC_9706.NEF,0.9996805892133384,-0.0004827761821663801,1.2796510493385027,0.00014155758060994437,0.9995030645967826,-0.8841602735157014,-3.072526554790887e-08,-2.2445597459922032e-07,1.0
image_theater,DSC_9707.NEF,1.000005465935622,-0.00012147262950696545,-0.06885643723980193,-5.711465794559413e-05,0.9995947002168227,-0.1873244455948149,8.230671888759809e-09,-1.2559856208627611e-07,1.0
image_theater,DSC_9708.NEF,1.0018939851451305,0.0018745964296993285,-3.5070520182033476,0.0005236933989215032,1.003220991429656,-3.8709821086868135,2.2463412821126025e-07,9.11715841824893e-07,1.0
image_theater,DSC_9709.NEF,1.000293590905976,0.0003513087562697232,-1.7735300414716677,-7.352927871030781e-05,1.0002307902291818,0.25255290559560795,6.70330749446604e-08,2.4600562127319043e-09,1.0
image_theater,DSC_9710.NEF,1.0000227917829774,0.00010047850930075501,-1.0308861881733098,-0.00014467800943557244,0.9998584420613789,0.14090651047753505,2.3350167834288113e-08,-6.638492234126987e-08,1.0
image_theater,DSC_9711.NEF,1.0001105054146684,-0.0003860100225722498,0.8293722422043571,0.0002275990709213605,0.9999260466761624,-1.1351515692295944,4.789972591258261e-08,-1.0621026684613973e-07,1.0
image_theater,DSC_9712.NEF,1.0000865876187957,0.0002754815263860068,-0.6962805936369177,-0.0001254529671118048,0.9999179958073463,0.019303891222751432,1.6958407678792904e-08,1.3485579119102109e-08,1.0
image_theater,DSC_9713.NEF,1.0004341038590314,0.0004012479941795222,-1.6610500972164692,-5.1314274659465226e-05,1.0003599307803186,-0.15368536067342828,7.898366944246975e-08,9.999176523333988e-08,1.0
image_theater,DSC_9714.NEF,1.0002007561709627,0.00017252188205847343,-0.04107905586716394,0.00010546453961754858,1.0001687404527067,-0.4193568847661263,2.643425939743498e-08,7.19034286162363e-08,1.0
image_theater,DSC_9715.NEF,1.0002464029710814,5.6989323664242285e-05,-0.18268152712572258,8.331751746120757e-05,1.0003135686234708,-0.2975471192530087,5.8712402736590795e-08,5.228278424827996e-08,1.0
image_theater,DSC_9716.NEF,1.0004187278053653,0.00021205928957956,-0.48899788649405634,6.73693123188853e-05,1.0002719713275867,-0.5218642050164993,9.38145880288337e-08,1.1179263667894419e-07,1.0
image_theater,DSC_9723.NEF,0.9998091606424384,-1.838568016992035e-05,0.2448654242701597,-0.00014052988606422538,0.9993617851544466,0.0722258519431562,-1.530373802992218e-08,-1.9680153070182657e-07,1.0
image_theater,DSC_9724.NEF,1.0004940525646222,0.0002940159885949734,-0.13285535922172062,0.00011500646837204479,1.0002175885285045,-1.508974278198447,9.704781923496306e-08,2.5180027864291273e-08,1.0
image_theater,DSC_9725.NEF,0.9995824969264981,9.004033459074886e-05,0.7200632784013593,-0.0002820993172957788,0.999606918100729,-1.0925662440079367,-2.0193619079984576e-07,-1.0580054595649524e-07,1.0
image_theater,DSC_9726.NEF,1.0002545070445612,-4.0068067937857234e-05,0.7741921911337151,5.743462669734322e-05,1.0000342449683661,-1.441576461152646,6.780824790353804e-08,-3.218417977019549e-08,1.0
image_theater,DSC_9727.NEF,0.9999680603742208,-8.826644148225246e-05,0.7153893308664697,-0.00018036123817647692,0.9996940430688326,-0.8327751659781746,-8.905070245556174e-08,-6.229548322052117e-08,0.9999999999999999
playground,DSC_9143.NEF,1.0002196724829786,0.0003125904573998043,-0.9501363643464199,5.022167315724422e-06,1.0000695768312964,-0.27494910179787324,7.242289495552558e-08,-6.05173176904596e-08,1.0
playground,DSC_9144.NEF,1.0000545305374264,7.273478023246396e-05,-0.2883749181911042,0.00011568596310344385,1.0000185806156345,-0.04983545492096917,3.5617584786299376e-08,-8.223616108795608e-08,0.9999999999999999
playground,DSC_9145.NEF,0.9995973865086777,0.00012601312766767273,-0.5927562054481291,-0.00027854407169659125,0.9995233530719807,1.3402221099081493,-4.000996906880094e-08,-2.1636318226113463e-07,1.0
playground,DSC_9146.NEF,0.9989967728223423,-0.00015217536707960136,-0.24799348225145984,-0.00037506043377488415,0.9990689855738352,2.518147232386002,-1.6343039653953983e-07,-3.310460886116406e-07,1.0
playground,DSC_9147.NEF,0.999518367082357,-0.00018401583286190858,-0.1912074584304262,-0.0001422909865973627,0.9995211057609744,2.214980999249004,-2.9558560417289053e-08,-2.5509007225418605e-07,1.0
playground,DSC_9148.NEF,0.997134079421283,-0.002829194628174498,5.213900247127094,-0.0003805956839962836,0.9956674463475471,6.138043339047807,-1.8318039282800382e-07,-1.2127630755173928e-06,1.0
playground,DSC_9149.NEF,1.0002294325714922,0.00042354748363233516,-1.958479628206529,8.316794298907009e-05,0.9997778511798405,2.5411982693071,4.7076510285878326e-08,-1.4895928927908054e-07,0.9999999999999999
playground,DSC_9150.NEF,1.000031556716876,0.00042808017097024453,-1.2048306902058217,-1.4896078022713686e-05,1.0002522769501014,1.0370986321449431,-4.270763107399721e-08,-1.278738506088298e-08,1.0
playground,DSC_9151.NEF,1.000867105752516,0.0010157510095960309,-2.332483562112712,6.561888422120337e-05,1.0013761564409853,0.3305554235145924,4.243381291296493e-08,3.047674379105244e-07,1.0
playground,DSC_9152.NEF,0.9971213585848396,-0.0023413194195931754,4.624702782933442,-0.0005785187508949576,0.9952412431022494,6.8866885300514085,-2.3428150196713107e-07,-1.1453743167132222e-06,1.0
playground,DSC_9153.NEF,0.9999468155948784,0.00025076209892836173,-1.4505249176074673,7.882450868435152e-05,0.9989473651458337,3.532668933113901,7.854376913589269e-08,-4.154623802040229e-07,1.0
playground,DSC_9154.NEF,0.9981241964927945,-0.0005662513279967717,0.040323378533817754,-0.00027383636889595476,0.996207298638407,5.746118487593431,-1.1016311396390297e-07,-1.1268548632835034e-06,1.0
playground,DSC_9155.NEF,1.000257658559949,0.001045964878884847,-3.526156965814859,0.00013945813853236306,0.9975265318197556,4.303456895494485,2.2865553379293203e-07,-7.406748729803643e-07,1.0
playground,DSC_9156.NEF,1.0001014324534738,0.0007953476175800221,-2.0646954210760806,0.00023206957241478764,0.9996541065491559,1.4200450546976473,6.680474240466697e-08,-1.6395328963765236e-07,1.0
playground,DSC_9157.NEF,0.9976964262680238,-0.0025033126443710814,4.175464606987806,-0.00022569329332723038,0.9956019544970114,6.504342538289346,-5.36128486443094e-08,-1.1896193392561677e-06,1.0
playground,DSC_9158.NEF,1.000183170997593,4.795628607735534e-05,-1.1368238809855828,0.00033211902746222555,0.9994317198506779,1.608525884725957,1.6742483500661116e-07,-3.530401109547763e-07,1.0
playground,DSC_9159.NEF,1.000407480235559,0.00045393176520623223,-2.09709179592419,0.00045120982973747447,0.9995130833798691,0.8437850781954493,1.862099363874074e-07,-3.7527486757998053e-07,1.0
playground,DSC_9160.NEF,1.000354405234903,0.00011473283089128103,-1.4347060865224022,0.0005833584413248858,0.9993583695743717,1.2293985951836077,1.8391846517440052e-07,-4.339890188526807e-07,1.0
playground,DSC_9161.NEF,0.9998191897602572,0.0005137358238218233,-1.7239789262083212,-1.0493682007255237e-05,0.999276809618955,1.7180892130881193,6.876509848149758e-08,-3.5083164467054374e-07,1.0
playground,DSC_9162.NEF,0.9997267034721292,0.0004927691470538638,-1.202018426958831,-0.00010964083358367136,0.999892658800949,1.1444766751051405,3.1844930822582226e-09,-1.4282380946565594e-07,1.0
rugs,DSC_0001.NEF,0.9996959456492427,0.00015305897357935315,0.06546404359399516,-0.00017943779340313481,1.0001124938909014,0.30841777283274785,-3.2771585358388495e-08,-1.4300167716127207e-07,1.0
rugs,DSC_0002.NEF,1.0000398479156578,0.00024244750144932268,0.3841873397033667,-0.00012060655714691145,1.0013315257320654,0.9993754325366238,-1.0408426437519375e-07,5.401160450419422e-07,0.9999999999999999
rugs,DSC_0003.NEF,0.9996940392971577,6.970375486322861e-05,-0.07849892226167605,-0.00020203585070291844,1.0000767579854368,0.6125310962885188,-2.1647664622235735e-08,-1.9756490616794928e-07,1.0
rugs,DSC_0004.NEF,1.0000567217547558,0.00022319532591936832,-0.014362472655575812,-0.00023640063061972216,1.0007744915503345,0.3021475583104558,-4.544952757023681e-08,3.140455631079755e-07,1.0
rugs,DSC_0005.NEF,0.9998092899209068,-2.5255664238829617e-05,0.049018648687795735,-0.00015366524885175803,1.0000549511811143,0.3492019947663737,-1.5777071553128312e-09,-1.5464798666968788e-07,1.0
rugs,DSC_0006.NEF,0.9996532490240929,-1.305458913324824e-05,0.13067244959395416,-0.00023144519653160747,0.9997406801582299,-0.4360856565841131,-1.3786412514018345e-08,-2.9394905486753455e-07,1.0
rugs,DSC_0007.NEF,0.9997097148938832,0.00017524195264246678,0.32639108258703525,-0.0002967986592391509,1.0005238110494379,0.5070971583617748,-9.060449082488327e-08,5.5623361316773124e-08,1.0
rugs,DSC_0008.NEF,0.9996564987846968,1.1198946561251537e-05,0.720727913410416,-0.00011456514077512182,1.000275185567432,0.3320448272834649,-5.250187205656219e-08,-5.731043164412637e-08,1.0
rugs,DSC_0009.NEF,0.9992436905177898,-0.0003999706401648022,1.2887392425237307,-0.00018058572041469804,1.000009145123687,1.4444618096556556,-1.3647396403892496e-07,-3.1371096794206537e-07,0.9999999999999999
rugs,DSC_0010.NEF,0.9999234866442526,0.00012138172738032329,-0.3789518190507184,-0.00023939378123504174,1.000759113517004,-0.7770617376902597,-6.470953129721498e-08,1.7277353821584972e-07,1.0
rugs,DSC_0011.NEF,0.9997415206731151,-0.00013456907189268738,0.29383386688544155,-1.574178045332485e-05,0.9996905902136304,0.5044571073850724,-1.485540552311252e-08,-2.1871548646413374e-07,1.0
rugs,DSC_0012.NEF,1.0000738885687805,0.000254187381219914,-0.3985342203700369,-0.00021406102807222026,1.0010593731058397,-0.45946522217437746,-6.627170346507148e-08,3.763748093104979e-07,1.0
rugs,DSC_0015.NEF,1.0000428058499833,0.000132063647937103,-0.05673651680476624,2.6698801343786474e-05,1.0003595509396472,1.2970926168015944,1.0499886399210979e-08,7.667761420832187e-08,0.9999999999999999
rugs,DSC_0016.NEF,0.9996200169062361,-0.00018808133394642598,0.13041454678162503,0.00017771693635288527,0.9993446245673215,1.9044007008613306,2.2912281817101685e-08,-4.4180710313890995e-07,1.0
rugs,DSC_0017.NEF,1.0002946986603793,0.002093406420580627,-1.3513759948161905,-0.00020297258348024664,1.0025907718496858,-0.0697349209605935,-9.972826884615109e-08,8.599082793050227e-07,1.0
rugs,DSC_0018.NEF,1.0014791489058084,0.0045770659216425565,-3.490096427132066,-0.00015568937542083632,1.0044260626548902,-0.4574757972389768,-2.1712386825566242e-07,2.5470376722812994e-06,1.0
rugs,DSC_0019.NEF,0.9997835312828747,0.0008099480588850679,-0.4760192542797983,1.3816224230713261e-05,1.0000664974458078,1.4784695684730738,-3.8903740261314983e-08,9.565249240832667e-09,1.0
rugs,DSC_0024.NEF,0.9998899664195628,0.00031842292378595556,1.2210602738569778,-7.86145624848843e-05,1.0013145205692293,1.0593243796089156,-9.397112629524427e-08,5.379615860757255e-07,1.0
rugs,DSC_0025.NEF,0.9994517768030794,-8.398399379136702e-06,0.22096017829052175,-0.0002734836339825856,1.000346697157978,1.758675010996099,-1.1925021432503115e-07,-1.7865249524768967e-07,1.0
rugs,DSC_0026.NEF,0.999675573682779,2.015921683853752e-05,1.0052172710809895,-0.00011688678006232598,1.0004312503157564,0.8876125778814278,-8.930325756453861e-08,1.0122292803500989e-07,0.9999999999999999
seat_rows,DSC_0102.NEF,1.1833775216542672,0.10618545283250665,-75.94373777973523,0.005448859405996539,1.3266261855707462,-171.1160110878133,3.9763533026239695e-05,8.684242319419797e-05,0.9999999999999999
seat_rows,DSC_0103.NEF,1.01151935580404,0.06158548340677868,19.570353308416163,-0.026504023574391883,1.2587252781557183,-136.55640024994574,-2.2672395701129192e-07,1.6791708115348722e-05,1.0
seat_rows,DSC_0104.NEF,1.0092578470841596,0.05625067604447303,23.156098631011627,-0.02789317300825401,1.23353426336518,-119.97738554565373,-5.552485449035623e-07,1.5203073745849654e-05,1.0
seat_rows,DSC_0105.NEF,1.1807225319380619,0.10623178474105802,-74.13794778902576,0.004300236011163041,1.3262818126256737,-168.7138757857655,3.863226655403772e-05,8.763494457906286e-05,1.0
seat_rows,DSC_0106.NEF,1.0528847620598998,0.14103597226281797,-65.37010051386275,-0.025960118009105006,1.2945308754069695,-146.28791366318455,4.3893570388817885e-06,3.9492416167427194e-05,1.0
seat_rows,DSC_0107.NEF,1.0111092638300843,0.13311799754138928,-1.658671286711824,-0.026544247117324452,1.2583635754253706,-133.23698167960356,-1.8214319138529167e-06,3.597573054345342e-05,0.9999999999999999
seat_rows,DSC_0108.NEF,1.0364765231324082,0.11094824455379987,-33.299996769863455,-0.027300953186992407,1.276762216602448,-136.24048626914308,2.501103113670306e-06,3.0439184364727713e-05,1.0
seat_rows,DSC_0109.NEF,1.019596925541251,0.10626695413361603,-0.8608713264163274,-0.024885805610474297,1.273416784923001,-146.85511974041063,-2.1137765023119632e-07,3.333368172689561e-05,1.0
seat_rows,DSC_0110.NEF,1.0165773914794798,0.09412801833687998,5.603274756000039,-0.025407291684974284,1.2607726200504272,-140.44018305353188,-1.8250635255244266e-07,2.7598737748368783e-05,1.0
seat_rows,DSC_0111.NEF,1.0298199412597442,0.09644490995880815,-17.705284407881514,-0.027123574239719075,1.2709238817904764,-137.28249819713827,1.818808381790791e-06,2.7014754695294325e-05,1.0
seat_rows,DSC_0112.NEF,1.0095053100482851,0.058150947708623384,23.87738354247168,-0.02595003107911142,1.2607494352134296,-140.5390875804224,-4.710957910543379e-07,1.642091780934335e-05,1.0
seat_rows,DSC_0113.NEF,1.0158682335822593,0.07014326881192004,10.55352010180111,-0.027391028521701503,1.25405991032373,-131.5147532677709,2.4873052454363514e-07,1.9074844910394904e-05,0.9999999999999999
seat_rows,DSC_0114.NEF,0.9979126241930681,0.02669954184691583,54.155361520188315,-0.03942558365079413,1.003358084413058,100.83753131962234,-1.2011971504149215e-06,6.390542288610928e-06,1.0
seat_rows,DSC_0115.NEF,1.0045425764257303,0.05279497861573123,28.535547546337916,-0.021511934878278214,1.2778920509554623,-160.34751222050232,-1.1915686842321015e-06,1.2378296715510053e-05,1.0
seat_rows,DSC_0116.NEF,1.0039696666082387,0.050600376102430566,29.553388852469613,-0.026318567102043024,1.2557503856977847,-136.6623727867977,-1.1386001060952981e-06,1.1239837531663352e-05,1.0
seat_rows,DSC_0117.NEF,1.0034962649538708,0.051420524359261956,29.966876728711554,-0.022690843376124998,1.273340840167828,-157.67887877735635,-1.2224858862448092e-06,1.1055880982705063e-05,1.0
seat_rows,DSC_0118.NEF,1.0125222149760158,0.06557178785565335,16.80140276051326,-0.02300689713104914,1.2839787438337047,-159.29052055862857,-2.6431934945519397e-07,1.8787168694932377e-05,1.0
seat_rows,DSC_0119.NEF,1.007688435527883,0.055181239091192276,24.95369407057073,-0.02852387499094083,1.2455687073283215,-124.72307751489359,-6.530424464525005e-07,1.3671403428114733e-05,1.0
seat_rows,DSC_0120.NEF,1.0124526996301757,0.15413944636622684,-8.381319832999793,-0.025027037560732993,1.2648182836534785,-141.6887278761489,-2.038742706757637e-06,4.194703825385011e-05,1.0
seat_rows,DSC_0121.NEF,0.9099728360393555,-0.0020046988614362956,103.09297075264377,-0.06067553870795393,0.8951187041320079,171.3955440724287,-1.4948434163295059e-05,-3.5075154561704715e-05,1.0
study_area,DSC_7991.NEF,1.0107542828045293,0.005571815527606955,-34.251616872454605,0.0006301932804207307,1.0116574126410396,-13.749188049113643,7.949477870414684e-07,1.6121835777429777e-06,1.0
study_area,DSC_7992.NEF,0.9847177947114929,0.009175446463651312,9.56187961875379,-0.007357981057337975,1.0029657649125612,8.704119268550079,-3.1771446625062285e-06,2.841011272129168e-06,1.0
study_area,DSC_7993.NEF,0.9831549958591055,0.005896683524609142,11.550940668488224,-0.008050435180566445,0.9997963910172551,11.776096741976533,-3.361426339075833e-06,1.7363595929309396e-06,1.0
study_area,DSC_7994.NEF,1.0419257455465836,-0.00023941710140237222,-85.96895673643884,0.007077209724875814,1.0230426151203282,-32.55915073480569,5.446035744104856e-06,3.144973917495724e-08,1.0
study_area,DSC_8018.NEF,1.031853813373042,-0.008794044786000089,-59.72416476681988,0.008399028229613062,1.0121157204274607,-31.49121155526298,4.844334506521918e-06,-2.7663955724555503e-06,1.0
